Type,Number,Transaction Date,Last Payment Date,Amt. Paid (USD)
Invoice,16881,09/13/2024,09/19/2024,5425.00
Invoice,16882,09/13/2024,09/19/2024,5360.00
Invoice,16883,09/13/2024,09/19/2024,5425.00
Invoice,16884,09/13/2024,09/19/2024,5360.00
Invoice,16885,09/13/2024,09/19/2024,5360.00
Invoice,16886,09/13/2024,09/19/2024,5360.00
Invoice,16887,09/13/2024,09/19/2024,5360.00
Invoice,16888,09/13/2024,09/19/2024,5360.00
Invoice,16889,09/13/2024,09/19/2024,5425.00
Invoice,16890,09/13/2024,09/19/2024,5360.00
Invoice,16891,09/13/2024,09/19/2024,5425.00
Invoice,16892,09/13/2024,09/19/2024,5360.00
Invoice,16893,09/13/2024,09/19/2024,5360.00
Invoice,16853,09/13/2024,05/12/2025,5402.98
Invoice,16841,09/13/2024,09/17/2024,4825.00
Invoice,16852,09/13/2024,09/17/2024,120.00
Invoice,16851,09/13/2024,09/26/2024,2302.01
Invoice,16850,09/13/2024,09/26/2024,1311.80
Invoice,16848,09/12/2024,,0.00
Invoice,16845,09/12/2024,11/06/2024,1350.00
Invoice,16844,09/12/2024,11/06/2024,290.00
Invoice,16840,09/12/2024,09/16/2024,1835.00
Invoice,16843,09/12/2024,11/12/2024,362.79
Invoice,17022,09/12/2024,11/12/2024,728.47
Invoice,17039,09/12/2024,11/12/2024,150.00
Invoice,17037,09/11/2024,11/01/2024,1139.65
Invoice,16872,09/11/2024,09/19/2024,3250.00
Invoice,16909,09/11/2024,10/18/2024,525.00
Invoice,16908,09/11/2024,11/12/2024,5436.79
Invoice,16978,09/10/2024,10/16/2024,1125.00
Invoice,16835,09/10/2024,05/29/2025,8071.03
Invoice,16793,09/10/2024,12/19/2024,9317.03
Invoice,16796,09/10/2024,01/24/2025,9243.83
Invoice,16795,09/10/2024,01/24/2025,10815.92
Invoice,16877,09/10/2024,09/19/2024,3250.00
Invoice,16807,09/10/2024,05/29/2025,2479.99
Invoice,16836,09/10/2024,11/06/2024,1456.00
Invoice,16794,09/09/2024,12/19/2024,9261.64
Invoice,16874,09/09/2024,09/19/2024,3250.00
Invoice,16875,09/09/2024,09/19/2024,3250.00
Invoice,17048,09/08/2024,10/07/2024,3479.90
Invoice,16871,09/08/2024,09/19/2024,3550.00
Invoice,16876,09/08/2024,09/19/2024,3250.00
Invoice,16904,09/08/2024,10/18/2024,525.00
Invoice,16906,09/08/2024,10/18/2024,525.00
Invoice,16903,09/08/2024,10/15/2024,4943.58
Invoice,16905,09/08/2024,10/15/2024,4105.97
Invoice,16790,09/07/2024,11/06/2024,1060.00
Invoice,16842,09/07/2024,10/01/2024,785.95
Invoice,16814,09/06/2024,12/17/2024,5230.00
Invoice,16816,09/06/2024,01/06/2025,5230.00
Invoice,16873,09/06/2024,09/19/2024,3250.00
Invoice,16817,09/06/2024,09/10/2024,5360.00
Invoice,16818,09/06/2024,09/10/2024,5360.00
Invoice,16819,09/06/2024,09/10/2024,5360.00
Invoice,16820,09/06/2024,09/10/2024,5360.00
Invoice,16821,09/06/2024,09/10/2024,5560.00
Invoice,16822,09/06/2024,09/10/2024,5560.00
Invoice,16823,09/06/2024,09/10/2024,5560.00
Invoice,16824,09/06/2024,09/10/2024,5560.00
Invoice,16826,09/06/2024,09/10/2024,5360.00
Invoice,16827,09/06/2024,09/10/2024,5360.00
Invoice,16828,09/06/2024,09/10/2024,5360.00
Invoice,16829,09/06/2024,09/10/2024,5360.00
Invoice,16830,09/06/2024,09/10/2024,5425.00
Invoice,16831,09/06/2024,09/10/2024,5360.00
Invoice,16832,09/06/2024,09/10/2024,5360.00
Invoice,16833,09/06/2024,09/10/2024,5360.00
Invoice,16834,09/06/2024,09/10/2024,5360.00
Invoice,16825,09/06/2024,09/10/2024,5360.00
Invoice,16737,09/05/2024,09/11/2024,2734.34
Invoice,16767,09/05/2024,11/22/2024,9217.00
Invoice,16736,09/04/2024,09/04/2024,175.00
Invoice,16748,09/04/2024,09/24/2024,675.00
Invoice,16732,09/04/2024,09/03/2024,2438.28
Invoice,16798,09/03/2024,11/06/2024,2269.44
Invoice,16734,09/02/2024,09/06/2024,2620.00
Invoice,17032,09/01/2024,10/29/2024,480.00
Invoice,16446,09/01/2024,11/15/2024,9000.00
Invoice,16792,08/31/2024,,0.00
Invoice,16791,08/31/2024,11/05/2024,7180.00
Invoice,16781,08/31/2024,10/15/2024,450.00
Invoice,16770,08/31/2024,09/18/2024,1983.00
Invoice,16769,08/31/2024,09/16/2024,1983.00
Invoice,16745,08/31/2024,09/26/2024,4300.00
Invoice,16788,08/31/2024,09/26/2024,2750.00
Invoice,16787,08/31/2024,09/26/2024,2750.00
Invoice,16772,08/31/2024,09/17/2024,2916.00
Invoice,16749,08/31/2024,09/23/2024,10004.00
Invoice,16786,08/31/2024,10/07/2024,6719.09
Invoice,16785,08/31/2024,09/26/2024,12464.73
Invoice,16784,08/31/2024,09/26/2024,12464.73
Invoice,16742,08/31/2024,10/01/2024,595.41
Invoice,16811,08/31/2024,10/18/2024,525.00
Invoice,16813,08/31/2024,10/18/2024,525.00
Invoice,16810,08/31/2024,10/15/2024,5396.12
Invoice,16812,08/31/2024,10/15/2024,7053.09
Invoice,16789,08/30/2024,10/01/2024,14697.81
Invoice,16744,08/30/2024,09/26/2024,5100.00
Invoice,16751,08/30/2024,09/05/2024,5360.00
Invoice,16752,08/30/2024,09/05/2024,5360.00
Invoice,16753,08/30/2024,09/05/2024,5360.00
Invoice,16754,08/30/2024,09/05/2024,5360.00
Invoice,16755,08/30/2024,09/05/2024,5360.00
Invoice,16756,08/30/2024,09/05/2024,5360.00
Invoice,16757,08/30/2024,09/05/2024,5360.00
Invoice,16758,08/30/2024,09/05/2024,5360.00
Invoice,16759,08/30/2024,09/05/2024,5360.00
Invoice,16760,08/30/2024,09/05/2024,5360.00
Invoice,16761,08/30/2024,09/05/2024,5360.00
Invoice,16762,08/30/2024,09/05/2024,5490.00
Invoice,16763,08/30/2024,09/05/2024,5360.00
Invoice,16764,08/30/2024,09/05/2024,5360.00
Invoice,16765,08/30/2024,09/05/2024,5360.00
Invoice,16735,08/30/2024,09/04/2024,175.00
Invoice,16747,08/30/2024,09/17/2024,4900.00
Invoice,16743,08/30/2024,09/10/2024,9608.00
Invoice,16771,08/30/2024,09/17/2024,575.00
Invoice,16733,08/29/2024,10/15/2024,1299.60
Invoice,16797,08/29/2024,10/15/2024,384.75
Invoice,16800,08/29/2024,10/15/2024,472.36
Invoice,16731,08/28/2024,11/06/2024,150.00
Invoice,16730,08/28/2024,09/10/2024,9608.00
Invoice,16809,08/28/2024,10/18/2024,525.00
Invoice,16808,08/28/2024,10/15/2024,5298.42
Invoice,16726,08/28/2024,10/01/2024,779.30
Invoice,16724,08/27/2024,08/28/2024,26040.00
Invoice,16723,08/27/2024,09/05/2024,6040.00
Invoice,16722,08/27/2024,09/10/2024,12900.00
Invoice,16721,08/27/2024,09/10/2024,5100.00
Invoice,16837,08/27/2024,10/18/2024,4865.75
Invoice,16738,08/27/2024,05/29/2025,2489.11
Invoice,16717,08/26/2024,09/10/2024,2580.00
Invoice,16683,08/26/2024,10/25/2024,11801.36
Invoice,16715,08/26/2024,08/29/2024,10282.00
Invoice,16711,08/26/2024,10/14/2024,7182.00
Invoice,16729,08/26/2024,09/05/2024,5233.00
Invoice,16694,08/26/2024,08/28/2024,3285.00
Invoice,16693,08/26/2024,08/28/2024,3285.00
Invoice,16728,08/26/2024,09/30/2024,2822.00
Invoice,16727,08/25/2024,09/30/2024,1456.00
Invoice,16806,08/25/2024,10/18/2024,525.00
Invoice,16805,08/25/2024,10/15/2024,5673.77
Invoice,16689,08/24/2024,09/30/2024,1260.00
Invoice,16741,08/24/2024,10/01/2024,3720.00
Invoice,16716,08/23/2024,10/24/2024,5350.00
Invoice,16690,08/23/2024,09/26/2024,3945.00
Invoice,16718,08/23/2024,11/06/2024,1112.98
Invoice,16696,08/23/2024,08/27/2024,4375.00
Invoice,16697,08/23/2024,08/27/2024,5360.00
Invoice,16698,08/23/2024,08/27/2024,5360.00
Invoice,16699,08/23/2024,08/27/2024,5360.00
Invoice,16700,08/23/2024,08/27/2024,5360.00
Invoice,16701,08/23/2024,08/27/2024,5360.00
Invoice,16702,08/23/2024,08/27/2024,5360.00
Invoice,16703,08/23/2024,08/27/2024,5360.00
Invoice,16704,08/23/2024,08/27/2024,5360.00
Invoice,16705,08/23/2024,08/27/2024,5360.00
Invoice,16707,08/23/2024,08/27/2024,5360.00
Invoice,16708,08/23/2024,08/27/2024,5360.00
Invoice,16709,08/23/2024,08/27/2024,5425.00
Invoice,16710,08/23/2024,08/27/2024,5360.00
Invoice,16712,08/23/2024,08/27/2024,5360.00
Invoice,16713,08/23/2024,08/27/2024,5360.00
Invoice,16714,08/23/2024,08/27/2024,5360.00
Invoice,16686,08/23/2024,09/05/2024,4825.00
Invoice,16687,08/23/2024,09/05/2024,4933.00
Invoice,16685,08/23/2024,12/05/2024,5375.06
Invoice,16720,08/22/2024,10/21/2024,1770.50
Invoice,16688,08/22/2024,10/24/2024,2075.00
Invoice,16804,08/22/2024,10/18/2024,525.00
Invoice,16802,08/22/2024,10/18/2024,525.00
Invoice,16801,08/22/2024,10/15/2024,5281.67
Invoice,16803,08/22/2024,10/15/2024,6596.93
Invoice,16665,08/21/2024,08/23/2024,4292.00
Invoice,16664,08/21/2024,09/10/2024,5100.00
Invoice,16663,08/21/2024,10/01/2024,2624.72
Invoice,16659,08/20/2024,08/21/2024,4555.00
Invoice,16658,08/20/2024,09/20/2024,47523.91
Invoice,INV55036,08/20/2024,,0.00
Invoice,16656,08/20/2024,09/30/2024,35900.00
Invoice,16661,08/20/2024,09/27/2024,150.00
Invoice,16691,08/20/2024,09/27/2024,150.00
Invoice,16725,08/20/2024,09/27/2024,150.00
Invoice,16655,08/19/2024,10/30/2024,1169.97
Invoice,16783,08/18/2024,09/27/2024,1345.00
Invoice,16782,08/18/2024,09/27/2024,4233.40
Invoice,16681,08/17/2024,08/22/2024,1660.00
Invoice,16682,08/17/2024,08/22/2024,3250.00
Invoice,16780,08/17/2024,09/27/2024,525.00
Invoice,16779,08/17/2024,09/27/2024,5724.72
Invoice,16766,08/17/2024,10/01/2024,1490.61
Invoice,16653,08/16/2024,09/05/2024,35050.73
Invoice,16628,08/16/2024,08/22/2024,6590.00
Invoice,16666,08/16/2024,08/22/2024,5360.00
Invoice,16667,08/16/2024,08/22/2024,5360.00
Invoice,16668,08/16/2024,08/22/2024,5360.00
Invoice,16669,08/16/2024,08/22/2024,5360.00
Invoice,16670,08/16/2024,08/22/2024,5360.00
Invoice,16671,08/16/2024,08/22/2024,5360.00
Invoice,16672,08/16/2024,08/22/2024,5360.00
Invoice,16673,08/16/2024,08/22/2024,5360.00
Invoice,16674,08/16/2024,08/22/2024,5360.00
Invoice,16675,08/16/2024,08/22/2024,5360.00
Invoice,16676,08/16/2024,08/22/2024,5360.00
Invoice,16677,08/16/2024,08/22/2024,5360.00
Invoice,16678,08/16/2024,08/22/2024,5425.00
Invoice,16679,08/16/2024,08/22/2024,5360.00
Invoice,16680,08/16/2024,08/22/2024,5360.00
Invoice,16706,08/16/2024,09/16/2024,9359.88
Invoice,16684,08/16/2024,12/05/2024,5351.51
Invoice,16652,08/16/2024,08/23/2024,436.53
Invoice,16650,08/16/2024,11/22/2024,8464.81
Invoice,16799,08/15/2024,09/17/2024,245.00
Invoice,16649,08/15/2024,09/24/2024,2000.00
Invoice,16595,08/15/2024,09/17/2024,0.00
Invoice,16778,08/15/2024,10/01/2024,525.00
Invoice,16777,08/15/2024,09/27/2024,6000.60
Invoice,16719,08/14/2024,11/06/2024,1122.82
Invoice,16625,08/14/2024,09/06/2024,12464.73
Invoice,16624,08/14/2024,09/06/2024,12464.73
Invoice,16623,08/14/2024,05/29/2025,2553.63
Invoice,16622,08/14/2024,09/06/2024,450.00
Invoice,16620,08/14/2024,08/30/2024,9950.00
Invoice,16619,08/14/2024,08/14/2024,4390.00
Invoice,16617,08/13/2024,08/21/2024,5100.00
Invoice,16616,08/13/2024,08/21/2024,8600.00
Invoice,16615,08/13/2024,11/15/2024,1115.66
Invoice,16614,08/13/2024,08/28/2024,5150.00
Invoice,16618,08/13/2024,09/27/2024,1614.68
Invoice,16660,08/13/2024,09/27/2024,150.00
Invoice,16608,08/12/2024,08/16/2024,3200.00
Invoice,16607,08/12/2024,08/19/2024,4825.00
Invoice,16648,08/12/2024,02/13/2025,2951.12
Invoice,16611,08/10/2024,08/16/2024,5360.00
Invoice,16612,08/10/2024,08/16/2024,5360.00
Invoice,16629,08/10/2024,08/16/2024,5425.00
Invoice,16631,08/10/2024,08/16/2024,5360.00
Invoice,16632,08/10/2024,08/16/2024,5360.00
Invoice,16633,08/10/2024,08/16/2024,5360.00
Invoice,16634,08/10/2024,08/16/2024,5360.00
Invoice,16635,08/10/2024,08/16/2024,5360.00
Invoice,16636,08/10/2024,08/16/2024,5360.00
Invoice,16637,08/10/2024,08/16/2024,5360.00
Invoice,16638,08/10/2024,08/16/2024,5360.00
Invoice,16639,08/10/2024,08/16/2024,5425.00
Invoice,16640,08/10/2024,08/16/2024,5360.00
Invoice,16641,08/10/2024,08/16/2024,5360.00
Invoice,16642,08/10/2024,08/16/2024,5360.00
Invoice,16643,08/10/2024,08/16/2024,5360.00
Invoice,16644,08/10/2024,08/16/2024,5360.00
Invoice,16609,08/10/2024,08/12/2024,2175.00
Invoice,16654,08/09/2024,11/21/2024,10473.69
Invoice,16647,08/09/2024,09/06/2024,5230.00
Invoice,16645,08/09/2024,09/03/2024,5230.00
Invoice,16604,08/08/2024,08/12/2024,1885.00
Invoice,16605,08/08/2024,08/12/2024,1885.00
Invoice,16606,08/08/2024,08/12/2024,1885.00
Invoice,16597,08/08/2024,09/30/2024,1456.00
Invoice,16567,08/08/2024,09/30/2024,1941.00
Invoice,16603,08/08/2024,09/06/2024,17000.00
Invoice,16621,08/07/2024,11/06/2024,857.19
Invoice,16602,08/07/2024,08/21/2024,3795.00
Invoice,16601,08/07/2024,08/21/2024,3795.00
Invoice,15959A,08/07/2024,11/06/2024,1992.74
Invoice,16776,08/07/2024,10/01/2024,525.00
Invoice,16775,08/07/2024,09/30/2024,5553.68
Invoice,16774,08/06/2024,10/01/2024,525.00
Invoice,16773,08/06/2024,09/30/2024,5657.35
Invoice,16574,08/06/2024,08/09/2024,1115.00
Invoice,16570,08/04/2024,08/06/2024,1835.00
Invoice,16571,08/03/2024,09/30/2024,1015.00
Invoice,16513,08/02/2024,09/04/2024,325.00
Invoice,16493,08/02/2024,09/30/2024,5018.70
Invoice,15657,08/01/2024,08/06/2024,1150.00
Invoice,16521,08/01/2024,07/31/2024,2075.00
Invoice,16573,07/31/2024,09/04/2024,1217.17
Invoice,16572,07/31/2024,08/28/2024,15400.00
Invoice,16610,07/31/2024,09/16/2024,60760.00
Invoice,16592,07/31/2024,08/07/2024,3250.00
Invoice,16594,07/31/2024,08/07/2024,3250.00
Invoice,16578,07/31/2024,08/07/2024,5360.00
Invoice,16577,07/31/2024,08/07/2024,5360.00
Invoice,16576,07/31/2024,08/07/2024,5360.00
Invoice,16580,07/31/2024,08/07/2024,5425.00
Invoice,16581,07/31/2024,08/07/2024,5360.00
Invoice,16582,07/31/2024,08/07/2024,5360.00
Invoice,16583,07/31/2024,08/07/2024,5360.00
Invoice,16585,07/31/2024,08/07/2024,5425.00
Invoice,16586,07/31/2024,08/07/2024,5360.00
Invoice,16587,07/31/2024,08/07/2024,5360.00
Invoice,16588,07/31/2024,08/07/2024,5360.00
Invoice,16589,07/31/2024,08/07/2024,5360.00
Invoice,16590,07/31/2024,08/07/2024,5360.00
Invoice,16593,07/31/2024,08/13/2024,31102.10
Invoice,16596,07/31/2024,08/21/2024,1420.00
Invoice,16591,07/31/2024,08/13/2024,23345.80
Invoice,16549,07/31/2024,08/02/2024,342.90
Invoice,16579,07/31/2024,09/05/2024,38175.00
Invoice,16548,07/31/2024,08/20/2024,1225.63
Invoice,16565,07/31/2024,09/17/2024,525.00
Invoice,16564,07/31/2024,09/12/2024,5661.02
Invoice,16524,07/30/2024,09/04/2024,2740.94
Invoice,16517,07/30/2024,09/16/2024,1551.00
Invoice,16522,07/30/2024,09/12/2024,279.03
Invoice,16523,07/30/2024,09/12/2024,232.00
Invoice,16525,07/30/2024,09/12/2024,226.98
Invoice,16516,07/29/2024,10/25/2024,2567.19
Invoice,16563,07/29/2024,09/17/2024,525.00
Invoice,16562,07/29/2024,09/12/2024,5199.90
Invoice,16545,07/27/2024,08/02/2024,3250.00
Invoice,16542,07/27/2024,08/02/2024,3250.00
Invoice,16543,07/27/2024,08/02/2024,3250.00
Invoice,16544,07/27/2024,08/02/2024,3250.00
Invoice,16515,07/27/2024,10/11/2024,5235.00
Invoice,16561,07/27/2024,09/17/2024,525.00
Invoice,16560,07/27/2024,09/12/2024,4744.64
Invoice,16514,07/26/2024,09/04/2024,175.00
Invoice,16485,07/26/2024,07/31/2024,5330.00
Invoice,16486,07/26/2024,07/31/2024,5330.00
Invoice,16526,07/26/2024,08/22/2024,5400.00
Invoice,16509,07/26/2024,09/06/2024,19216.00
Invoice,16508,07/26/2024,08/14/2024,4900.00
Invoice,16507,07/26/2024,08/14/2024,4900.00
Invoice,16506,07/26/2024,07/29/2024,1835.50
Invoice,16505,07/26/2024,07/29/2024,490.00
Invoice,16504,07/26/2024,09/16/2024,545.00
Invoice,16527,07/26/2024,08/02/2024,5510.00
Invoice,16528,07/26/2024,08/02/2024,5510.00
Invoice,16529,07/26/2024,08/02/2024,5575.00
Invoice,16530,07/26/2024,08/02/2024,5510.00
Invoice,16531,07/26/2024,08/02/2024,5510.00
Invoice,16532,07/26/2024,08/02/2024,5510.00
Invoice,16533,07/26/2024,08/02/2024,5510.00
Invoice,16534,07/26/2024,08/02/2024,5510.00
Invoice,16535,07/26/2024,08/02/2024,5510.00
Invoice,16536,07/26/2024,08/02/2024,5510.00
Invoice,16537,07/26/2024,08/02/2024,5510.00
Invoice,16538,07/26/2024,08/02/2024,5510.00
Invoice,16539,07/26/2024,08/02/2024,5510.00
Invoice,16540,07/26/2024,08/02/2024,5510.00
Invoice,16541,07/26/2024,08/02/2024,5510.00
Invoice,16575,07/26/2024,08/07/2024,5360.00
Invoice,16502,07/26/2024,08/19/2024,3950.29
Invoice,16501,07/26/2024,07/31/2024,1644.51
Invoice,16498,07/26/2024,09/12/2024,150.00
Invoice,16497,07/25/2024,08/19/2024,12464.73
Invoice,16568,07/25/2024,11/04/2024,15034.46
Invoice,16495,07/25/2024,07/26/2024,650.00
Invoice,16559,07/25/2024,09/17/2024,525.00
Invoice,16558,07/25/2024,09/12/2024,5400.28
Invoice,16494,07/25/2024,08/20/2024,2174.42
Invoice,16519,07/24/2024,09/17/2024,305.00
Invoice,16520,07/24/2024,08/13/2024,300.00
Invoice,16491,07/24/2024,08/19/2024,12464.73
Invoice,16499,07/24/2024,09/30/2024,31759.93
Invoice,16488,07/23/2024,08/19/2024,19808.00
Invoice,16511,07/23/2024,09/16/2024,1644.74
Invoice,16480,07/23/2024,07/24/2024,2006.34
Invoice,16479,07/23/2024,07/31/2024,5330.00
Invoice,16478,07/23/2024,08/19/2024,12464.73
Invoice,16503,07/23/2024,08/19/2024,1330.38
Invoice,16477,07/23/2024,07/26/2024,997.20
Invoice,16476,07/23/2024,08/02/2024,3170.00
Invoice,16475,07/23/2024,08/09/2024,2300.00
Invoice,16444,07/23/2024,08/20/2024,1999.18
Invoice,16455,07/22/2024,08/09/2024,8600.00
Invoice,16454,07/22/2024,08/09/2024,5100.00
Invoice,16496,07/22/2024,08/02/2024,4720.00
Invoice,16453,07/22/2024,08/09/2024,4355.00
Invoice,16452,07/22/2024,10/25/2024,500.45
Invoice,16451,07/22/2024,08/27/2024,32850.00
Invoice,16450,07/22/2024,03/28/2025,2024.51
Invoice,16449,07/22/2024,07/22/2024,20.00
Invoice,16481,07/20/2024,07/31/2024,5330.00
Invoice,16482,07/20/2024,07/31/2024,5330.00
Invoice,16483,07/20/2024,07/31/2024,5330.00
Invoice,16461,07/20/2024,07/25/2024,5560.00
Invoice,16462,07/20/2024,07/25/2024,5560.00
Invoice,16463,07/20/2024,07/25/2024,5560.00
Invoice,16464,07/20/2024,07/25/2024,5560.00
Invoice,16465,07/20/2024,07/25/2024,5625.00
Invoice,16466,07/20/2024,07/25/2024,5560.00
Invoice,16467,07/20/2024,07/25/2024,5625.00
Invoice,16468,07/20/2024,07/25/2024,5560.00
Invoice,16469,07/20/2024,07/25/2024,5560.00
Invoice,16470,07/20/2024,07/25/2024,5560.00
Invoice,16471,07/20/2024,07/25/2024,5625.00
Invoice,16472,07/20/2024,07/25/2024,5560.00
Invoice,16473,07/20/2024,07/25/2024,5560.00
Invoice,16492,07/20/2024,07/25/2024,5560.00
Invoice,16600,07/19/2024,09/17/2024,720.00
Invoice,16512,07/19/2024,09/04/2024,175.00
Invoice,16557,07/19/2024,09/17/2024,525.00
Invoice,16556,07/19/2024,09/12/2024,6389.49
Invoice,16436,07/18/2024,07/25/2024,6670.00
Invoice,16447,07/18/2024,09/27/2024,2060.00
Invoice,16441,07/18/2024,08/09/2024,447.83
Invoice,16440,07/18/2024,08/19/2024,1331.94
Invoice,16445,07/18/2024,09/16/2024,1456.00
Invoice,16435,07/18/2024,09/17/2024,525.00
Invoice,16434,07/18/2024,09/12/2024,5869.42
Invoice,16510,07/17/2024,09/05/2024,140.00
Invoice,16430,07/17/2024,08/09/2024,5100.00
Invoice,16427,07/17/2024,08/09/2024,4400.00
Invoice,16415,07/17/2024,08/09/2024,4400.00
Invoice,16409,07/16/2024,07/18/2024,1609.00
Invoice,16408,07/16/2024,08/09/2024,3068.41
Invoice,16407,07/16/2024,07/30/2024,4900.00
Invoice,16405,07/16/2024,07/30/2024,5170.00
Invoice,16438,07/16/2024,07/26/2024,5025.00
Invoice,16404,07/16/2024,08/02/2024,1075.00
Invoice,16403,07/15/2024,07/29/2024,5520.00
Invoice,16439,07/15/2024,08/09/2024,11917.14
Invoice,16402,07/15/2024,07/31/2024,2710.00
Invoice,16410,07/13/2024,07/18/2024,5625.00
Invoice,16411,07/13/2024,07/18/2024,5560.00
Invoice,16412,07/13/2024,07/18/2024,5560.00
Invoice,16413,07/13/2024,07/18/2024,5560.00
Invoice,16457,07/13/2024,07/25/2024,3250.00
Invoice,16458,07/13/2024,07/25/2024,3450.00
Invoice,16459,07/13/2024,07/25/2024,4050.00
Invoice,16460,07/13/2024,07/25/2024,3750.00
Invoice,16414,07/12/2024,07/18/2024,5560.00
Invoice,16416,07/12/2024,07/18/2024,5560.00
Invoice,16417,07/12/2024,07/18/2024,5560.00
Invoice,16418,07/12/2024,07/18/2024,5560.00
Invoice,16419,07/12/2024,07/18/2024,5560.00
Invoice,16420,07/12/2024,07/18/2024,5560.00
Invoice,16421,07/12/2024,07/18/2024,5560.00
Invoice,16422,07/12/2024,07/18/2024,5560.00
Invoice,16423,07/12/2024,07/18/2024,5560.00
Invoice,16424,07/12/2024,07/18/2024,5560.00
Invoice,16425,07/12/2024,07/18/2024,5560.00
Invoice,16426,07/12/2024,07/18/2024,5560.00
Invoice,16428,07/12/2024,07/18/2024,5625.00
Invoice,16429,07/12/2024,07/18/2024,5560.00
Invoice,16431,07/12/2024,07/18/2024,5625.00
Invoice,16437,07/12/2024,08/30/2024,2060.00
Invoice,16490,07/12/2024,09/27/2024,7740.00
Invoice,16443,07/11/2024,08/27/2024,11702.83
Invoice,16398,07/11/2024,07/12/2024,6098.05
Invoice,16397,07/11/2024,07/19/2024,5205.00
Invoice,16396,07/11/2024,07/15/2024,948.92
Invoice,16569,07/11/2024,09/13/2024,3347.54
Invoice,16392,07/10/2024,07/28/2024,2964.40
Invoice,16391,07/10/2024,08/06/2024,1178.88
Invoice,16390,07/10/2024,09/04/2024,370.50
Invoice,16518,07/10/2024,08/13/2024,235.00
Invoice,16387,07/10/2024,08/01/2024,1320.00
Invoice,16386,07/10/2024,08/09/2024,9904.00
Invoice,16433,07/10/2024,10/08/2024,525.00
Invoice,16432,07/10/2024,08/27/2024,5414.31
Invoice,16393,07/09/2024,09/16/2024,1127.93
Invoice,16378,07/09/2024,07/19/2024,3285.00
Invoice,16377,07/09/2024,07/19/2024,3285.00
Invoice,16361,07/08/2024,08/09/2024,9016.00
Invoice,16360,07/08/2024,07/25/2024,5170.00
Invoice,16359,07/08/2024,07/25/2024,4900.00
Invoice,16358,07/08/2024,08/09/2024,12900.00
Invoice,16357,07/08/2024,08/09/2024,4804.00
Invoice,16356,07/08/2024,08/09/2024,19216.00
Invoice,16351,07/08/2024,08/20/2024,450.00
Invoice,16379,07/08/2024,07/18/2024,5025.00
Invoice,16380,07/08/2024,07/18/2024,5025.00
Invoice,16325,07/08/2024,08/22/2024,525.00
Invoice,16551,07/08/2024,08/22/2024,525.00
Invoice,16553,07/08/2024,10/08/2024,525.00
Invoice,16555,07/08/2024,10/08/2024,525.00
Invoice,16324,07/08/2024,08/27/2024,4737.54
Invoice,16550,07/08/2024,08/27/2024,6007.53
Invoice,16552,07/08/2024,08/27/2024,5182.03
Invoice,16554,07/08/2024,08/27/2024,6154.39
Invoice,16342,07/07/2024,08/15/2024,976.64
Invoice,16374,07/07/2024,08/15/2024,746.27
Invoice,16375,07/07/2024,08/15/2024,250.30
Invoice,16376,07/07/2024,08/15/2024,670.01
Invoice,16442,07/07/2024,08/15/2024,1454.82
Invoice,16341,07/06/2024,08/13/2024,4205.00
Invoice,16362,07/06/2024,07/09/2024,5560.00
Invoice,16363,07/06/2024,07/09/2024,5625.00
Invoice,16364,07/06/2024,07/09/2024,5560.00
Invoice,16365,07/06/2024,07/09/2024,5560.00
Invoice,16366,07/06/2024,07/09/2024,5560.00
Invoice,16367,07/06/2024,07/09/2024,5560.00
Invoice,16368,07/06/2024,07/09/2024,5560.00
Invoice,24336,07/06/2024,07/09/2024,5560.00
Invoice,16370,07/06/2024,07/09/2024,5560.00
Invoice,16371,07/06/2024,07/09/2024,5560.00
Invoice,16372,07/06/2024,07/09/2024,5560.00
Invoice,16373,07/06/2024,07/09/2024,5560.00
Invoice,16381,07/05/2024,09/16/2024,1481.00
Invoice,16343,07/03/2024,08/14/2024,12161.35
Invoice,16331,07/02/2024,11/06/2024,120.00
Invoice,16334,07/01/2024,08/06/2024,5140.00
Invoice,16333,07/01/2024,08/06/2024,8600.00
Invoice,16344,06/30/2024,07/30/2024,10277.11
Invoice,16382,06/30/2024,07/11/2024,6077.08
Invoice,16223,06/30/2024,,0.00
Invoice,16335,06/30/2024,07/08/2024,417.00
Invoice,16355,06/30/2024,,0.00
Invoice,16332,06/30/2024,08/02/2024,9575.00
Invoice,16348,06/30/2024,08/06/2024,12395.75
Invoice,16337,06/30/2024,07/09/2024,4720.00
Invoice,16354,06/30/2024,08/08/2024,15546.00
Invoice,16340,06/30/2024,07/09/2024,3250.00
Invoice,16345,06/30/2024,10/17/2024,7265.78
Invoice,16289,06/30/2024,07/08/2024,4525.00
Invoice,16290,06/30/2024,07/08/2024,5025.00
Invoice,16292,06/30/2024,07/25/2024,1710.80
Invoice,16336,06/30/2024,07/08/2024,4666.52
Invoice,16350,06/30/2024,07/15/2024,16901.58
Invoice,16346,06/30/2024,07/08/2024,2219.50
Invoice,16327,06/30/2024,08/22/2024,525.00
Invoice,16329,06/30/2024,08/22/2024,525.00
Invoice,16326,06/30/2024,08/15/2024,5737.16
Invoice,16328,06/30/2024,08/15/2024,6483.57
Invoice,16287,06/30/2024,11/06/2024,3052.05
Invoice,16286,06/29/2024,07/03/2024,5400.00
Invoice,16302,06/29/2024,07/02/2024,5560.00
Invoice,16303,06/29/2024,07/02/2024,5560.00
